geneID	symbol	Pre-infection_1	Pre-infection_2	Pre-infection_3	Pre-infection_4	Post-infection_1	Post-infection_2	Post-infection_3	Post-infection_4
54402	Stk19	1892.4766	2108.0322	1853.7153	1769.7964	1741.062	2152.864	2305.1313	2120.9
12343	Capza2	6438.0947	5916.5107	6215.5054	5640.208	7318.13	7837.3105	8631.323	8073.1245
69534	Avpi1	19575.914	19461.43	20306.691	18818.33	18021.078	22989.531	19994.365	27353.648
278795	Lrrc10b	165.3864	202.9945	143.6747	181.0046	143.3175	129.1696	78.2467	162.4114
12391	Cav3	1278.799	829.89	1195.1862	974.3061	1304.2854	2228.1838	1614.816	2088.2698
14137	Fdft1	25.11	20.9412	19.8264	20.3571	23.2076	10.4723	42.532	15.6356
13722	Aimp1	7801.841	7399.555	7008.3237	7566.8496	8041.083	8615.602	8541.35	7972.02
66871	Cpne8	1027.5762	1255.2345	1052.298	938.3054	618.5352	1178.5996	920.2253	869.8563
380752	Tssc1	419.9987	439.3887	414.6897	410.4115	380.1377	524.2389	489.0932	538.2651
104457	0610010K14Rik	21032.857	23140.78	20734.717	20203.54	21209.545	24789.617	24031.467	22970.225
214444	Cdk5rap2	104.094	112.7066	123.4651	102.2996	145.7162	191.7099	156.1591	177.6243
219151	Scara3	186.7445	205.789	179.4211	138.9045	407.9827	329.4715	324.844	421.0606
108037	Shmt2	1715.5294	1767.2712	1889.1681	1666.5624	2281.7646	2162.287	2825.237	2491.6035
67121	Mastl	23.3802	36.5583	41.4353	69.0527	218.151	345.7559	296.2353	276.3472
58234	Shank3	5885.4336	7318.7974	6216.557	4437.754	2699.916	4901.2305	3635.9084	3880.6943
229644	Trim45	33.0764	25.1955	15.8131	16.0974	4.7797	17.1768	13.2992	24.6183
14007	Celf2	1200.6659	1183.3085	1144.7502	1013.701	1235.4138	1145.1589	1543.5782	1329.8137
60364	Donson	2403.8823	2631.2805	2893.0508	2891.0989	3599.749	3993.45	3916.995	4293.799
258593	Olfr700	115.7405	312.2932	229.1974	84.3481	113.5625	132.6049	124.6119	142.4988
99633	Lphn2	152.4278	153.0882	151.2604	167.4595	63.888	169.7322	88.5982	105.9794
26433	Plod3	6669.057	5897.0425	6711.562	6088.748	7139.244	8266.717	7929.658	8473.7295
232811	Suv420h2	8667	9897.19	9540.402	10117.843	10635.761	10890.538	10674.387	12061.683
26356	Ing1	4318.6694	4960.53	4233.855	4329.6313	3427.5203	3919.8496	3939.3132	3684.7258
22791	Dnajc2	745.9018	731.548	807.9868	692.1666	1224.2317	1038.22	1283.2811	996.3464
18166	Npy1r	1605.6598	1593.8804	2010.1685	2160.0056	855.2475	1647.2769	928.4103	1346.9523
319636	Fsd1l	466.9668	604.579	478.7823	430.9427	356.991	421.6316	444.2227	498.1847
14784	Grb2	10172.115	11090.381	10620.866	8935.643	12877.79	12034.907	14433.799	12857.954
52897	Rbfox3	63.4505	113.3411	37.5896	44.7933	7.3059	38.7782	18.0664	26.9429
19070	Mobkl3	4742.442	4925.6943	4892.093	5029.6113	3975.7312	5399.4395	4822.706	4883.3013
12494	Cd38	1809.5126	1986.5757	1795.8125	1661.4475	1664.509	1470.456	1957.9668	1683.7092
14799	Gria1	61.2156	79.4662	49.2839	60.1822	8.73	11.5724	4.6994	18.3214
19646	Rbbp4	349.2687	366.5531	344.3417	275.2098	325.5149	336.4575	419.8033	294.4307
270151	Nlrx1	692.4202	633.2419	629.6526	569.8438	566.5757	678.5225	665.7315	761.165
226747	Ahctf1	2058.9285	2005.3069	2144.6611	1863.5997	1601.2081	1985.2865	1968.48	1894.9314
227327	B3gnt7	55.7258	32.598	87.6694	60.3327	28.7292	48.5466	56.84	59.6469
434285	BB014433	143.7948	54.7819	59.9712	50.0823	46.0692	42.6473	51.7619	52.3665
14423	Galnt1	1430.6644	1482.7822	1585.6477	1420.2363	1551.654	2209.3284	2102.103	1911.028
66199	Commd4	4756.158	4697.7676	4800.277	4399.232	5277.077	5815.8735	5923.1045	6035.879
18346	Olfr47	50.1105	53.2323	113.2013	41.6457	39.4768	39.2407	39.8697	43.3179
75019	Rnase10	751.1213	730.2463	788.6542	667.1796	664.1618	630.8249	731.6331	576.3812
215160	Rhbdd2	383.3942	342.2822	354.9077	292.3715	236.5045	291.6868	259.7976	285.6389
214968	Sema6d	158.8628	180.2503	157.9142	146.2147	77.7402	122.2278	128.9806	116.7031
69171	1810031K17Rik	26765.924	27662.773	25849.186	23330.068	21887.564	23840.71	25231.93	24175.072
75667	Tmem225	38.8458	47.5301	30.945	29.2647	25.5133	27.8718	24.0245	27.0618
110351	Rap1gap	5002.191	3938.0583	5141.1016	3448.7659	1614.5215	3006.9631	2052.3843	2867.6
67898	Pef1	16647.422	15333.373	14546.971	13888.392	10667.629	14835.1455	13218.007	14809.082
64658	Mrps25	561.9037	698.5222	653.8114	570.5856	439.8499	472.1815	472.44	456.4254
225870	Rin1	322.2686	114.6642	173.1449	126.8322	243.8701	280.4839	307.1573	329.1576
12777	Ccr10	202.7503	58.6841	91.2048	50.4624	130.5387	45.8608	65.5371	165.5933
68854	Asb11	84.4677	59.3724	125.0465	67.2506	44.553	56.8271	47.5099	64.4497
58231	Stk4	118.796	43.545	28.036	34.0523	18.5123	23.0455	21.2181	21.81
546164	Gm5921	94192.15	84526.664	98982.695	79819.44	139548.06	137201.89	161976.14	148391.06
234479	Gm4890	65.4244	85.2308	52.3704	58.9746	87.6832	100.6353	102.1739	99.6008
74516	A730049H05Rik	10.4598	5.5212	69.3885	5.695	5.6097	5.2228	14.2108	11.9709
11877	Arvcf	282.2573	255.3619	222.6302	204.338	115.3478	145.5608	107.9189	158.2021
66989	Kctd20	3310.5798	3555.6003	3459.4585	3745.9072	3072.2383	4024.4902	3950.3254	4276.028
19179	Psmc1	11986.618	13071.552	10983.977	12219.1045	10472.891	12508.362	13211.237	12115.927
19023	Ppef2	66.8434	74.5968	71.5704	73.9648	53.3088	61.129	50.5297	90.389
66997	Psmd12	14158.689	13236.885	13839.435	13853.777	15134.67	17248.525	18804.752	18022.414
13860	Eps8	2096.3013	1578.6603	1947.6991	1886.1709	1592.1523	2187.349	2008.7179	2576.7673
624866	Lekr1	264.6175	228.9573	191.1852	235.2393	171.9571	217.2392	177.7088	210.218
19386	Ranbp2	3746.8235	3867.9019	3835.6348	3814.4282	3457.25	4098.275	4025.1394	3962.7095
239017	Ogdhl	4.713	4.7491	12.6179	19.8151	9.823	5.5413	9.3636	15.9026
15183	Hdac3	663.5983	712.3504	768.2347	678.8352	802.1435	830.1468	916.8427	766.3971
67886	Camsap1l1	250.7866	289.7097	280.0862	280.8854	179.8022	259.8158	197.0949	220.0478
78798	Eml4	3112.6128	3803.2368	3321.1536	3435.2256	3592.544	3787.6538	3762.8503	3920.1372
69890	Zfp219	849.7738	660.1843	742.4092	655.3839	438.8213	590.3322	493.5606	659.5069
74244	Atg7	437.4031	448.432	445.4589	452.092	416.7196	578.198	459.1738	544.9587
66046	Ndufb5	2078.305	2109.0247	2022.3557	2000.9095	1910.3484	2331.2327	2255.1082	2252.6184
53321	Cntnap1	370.2831	300.1603	339.0792	271.2499	261.2742	295.5683	259.874	338.0283
56427	Tubd1	760.3935	697.4872	777.8899	738.4144	699.4842	871.2091	791.6921	895.0103
382034	Gse1	160.0997	127.023	155.5412	114.8008	83.4415	119.1642	96.8429	125.8044
246694	Hps5	46.6169	36.8902	50.7237	36.8024	35.1084	24.0164	40.9397	31.25
68229	AI846148	2299.8196	3032.672	2760.6748	2460.761	2127.5881	2408.5652	2320.7065	2112.746
73149	Clec4a3	1138.0232	644.5104	1248.1255	1184.3547	3827.421	1950.584	3464.8572	2434.199
16198	Il9	4.236	4.5495	6.685	5.57	4.6379	5.2149	4.8739	5.4161
20346	Sema3a	2355.8657	2419.002	2088.459	2140.994	874.5593	1824.7495	1059.7625	1278.0232
19317	Qk	1446.4067	1629.8545	1423.6351	1279.0552	595.3535	1096.0891	797.5372	942.6772
228602	4930402H24Rik	98.2911	127.4086	87.235	103.2125	59.8026	98.8092	81.4736	85.2182
20935	Surf6	1934.9292	1940.0138	1957.7351	1894.498	1837.8817	2264.9414	2256.3696	2307.586
73708	Dppa3	4.3011	4.6494	4.5937	45.2854	4.7605	6.1392	4.9513	5.7399
71996	1600014K23Rik	32.4573	49.9961	33.532	14.3638	19.3891	25.9658	28.3733	32.2485
239667	Dip2b	112.5228	230.8299	112.7078	93.7999	98.5377	123.8019	117.8997	137.7513
54633	Pqbp1	390.3363	325.0979	300.3949	254.1494	235.1961	312.0048	318.3042	351.739
319758	Rfx7	225.0293	99.9824	108.5677	100.6247	87.921	93.9422	105.6249	100.3634
229697	Cym	76.2119	21.6269	28.5155	14.0256	11.3559	19.951	18.2125	31.0975
258552	Olfr868	30.4848	28.6286	28.7447	24.9847	27.3559	23.8791	30.2203	39.6431
69806	Slc39a11	4336.6406	3813.7954	4402.656	4380.7437	6975.2686	8039.0737	7813.789	8328.379
12481	Cd2	728.9163	536.7096	681.1137	823.3423	1003.1514	862.0228	849.9121	1175.8308
19366	Rad54l	92.0502	109.8637	101.7967	132.7314	603.8789	630.574	595.6314	535.743
211651	Fancd2	48.2399	50.4062	7.3093	13.1458	113.7675	125.3257	103.2546	133.5625
320924	Ccbe1	113.8032	96.1712	137.3236	97.037	99.05	100.7364	131.8923	99.8426
69358	Lrrc51	2022.6726	2520.8875	2129.3398	2393.1265	2355.7598	1764.3892	1194.6024	2167.0808
16835	Ldlr	4412.2764	4756.1646	4265.9463	4776.9634	3483.922	4651.706	4006.1492	4258.978
93874	Pcdhb3	334.2458	372.581	383.4251	367.3318	125.3779	259.5367	173.7554	232.1637
328949	Mcc	72.0647	88.7208	48.5454	56.4032	26.7019	52.4231	48.8639	45.4938
22268	Upk1b	1024.8092	735.633	743.5939	569.4688	726.0717	1007.0727	1507.8838	1104.1611
72723	Zfp74	719.8276	751.2629	797.4097	657.8414	507.2775	608.8318	548.619	645.5892
73242	Atat1	411.7669	411.7117	459.2254	425.2682	320.6333	515.6128	376.9513	523.6549
217737	Ahsa1	21104.15	22668.645	24695.898	26817.23	24836.314	25921.566	25114.797	30597.414
320271	Scai	186.4721	126.1478	155.7797	173.8019	158.8621	177.0852	168.894	176.0428
20747	Spop	3506.0247	3958.4707	3551.4614	2712.7412	2711.9146	2521.8726	2562.6597	2330.0278
18218	Dusp8	820.5761	1114.9562	1161.01	782.7567	372.8407	861.2009	429.7138	543.4539
67203	Nde1	9247.457	10136.467	9348.995	9277.183	9395.299	13369.001	11326.578	12102.207
66681	Pgm1	627.2054	578.0914	524.4565	464.8116	556.3924	708.03	618.4105	669.6601
72023	Cyb561d1	277.1435	161.2069	118.9749	116.5166	140.5959	162.5431	189.8014	180.0417
29876	Clic4	66403.36	68994.6	59883.152	60139.457	43779.875	56296.66	50142.543	49280.258
20116	Rps8	94124.19	85230.02	95574.125	89885.63	121095.53	111876.336	129032.68	122877.42
216859	Acap1	624.2909	741.9941	907.598	742.9458	2290.6252	1240.353	1692.2015	2233.7954
20911	Stxbp2	9271.107	8033.0874	9445.472	7128.111	7887.2817	8436.896	8585.85	9209.963
195208	Dcdc2a	230.4727	105.8076	105.958	65.0543	76.1021	48.4888	56.5013	85.3939
83925	Trps1	1249.116	1302.6207	1344.7904	1290.7568	1659.8306	1299.3767	1597.4888	1438.5374
71805	Nup93	8.0674	21.5479	9.6258	5.3919	12.2003	15.7325	19.4458	22.1993
67773	Myst1	5385.4233	5986.475	5222.065	5155.2554	4805.0454	5642.098	4616.588	4951.5825
71111	Gpr39	196.0818	62.3983	69.5144	74.0222	69.6921	131.2467	117.9732	118.5419
74753	5830415F09Rik	34.9044	80.0965	104.7261	33.3399	23.0814	13.0525	21.4956	25.7316
71982	Snx10	1219.4639	879.8278	1182.6102	1173.9397	2805.1704	2109.5615	3009.1125	2264.1523
16774	Lama3	9205.636	7015.3086	6841.333	7935.6465	3293.8916	8896.29	5207.7417	7258.1445
16175	Il1a	267.4552	245.1466	222.9446	188.5018	58.6942	157.2707	80.1679	122.4367
100504173	LOC100504173	5477.3486	5638.8506	5679.3003	5231.435	7288.8345	7078.3384	7787.249	7438.2197
19016	Pparg	2075.5781	1610.176	2041.8711	1885.1986	1844.7527	1677.8107	2129.4624	1661.5651
66353	Riiad1	327.3367	442.9606	243.738	261.5159	335.9206	233.6953	172.841	257.8083
72807	Zfp429	1400.3007	1271.9727	1389.8329	1535.4592	1315.2229	1449.5721	1439.7921	1733.9902
667214	9930111J21Rik1	4313.397	4652.1704	4640.048	3852.0337	4131.0474	3628.2568	4271.8833	3985.441
16581	Kifc2	3234.8047	3697.2498	3083.204	3121.9539	1579.4348	1609.2642	1474.8309	1793.8655
19893	Rpgr	239.3588	236.606	189.1714	152.7765	174.9899	202.0176	153.0599	218.774
54484	Mkrn1	4610.0557	5918.576	4594.136	2889.0872	2005.7537	3083.1125	2323.6677	3516.73
66942	Ddx18	2462.3555	2250.1494	2205.6235	2167.7197	2127.4644	2470.3035	2626.4426	2758.5532
100529082	Gm11127	63245.12	69576.17	71070.27	75500.21	111535.19	122897.41	120966.875	112240.79
16337	Insr	552.0405	751.7393	555.4226	540.2035	310.7595	420.519	441.7787	379.0279
108030	Lin7a	37.5384	4.8252	4.9751	6.1628	18.8857	8.293	24.7562	25.353
320404	Itpkb	993.5623	930.4556	885.4558	631.3026	352.744	546.671	445.4598	472.3795
110958	D6Mm5e	431.1128	340.5195	352.9294	165.8139	434.7074	449.2533	359.6082	420.6981
30853	Mlf2	1458.3684	1352.7952	1381.7834	1132.3374	754.24	1238.0896	846.0711	1240.2291
83961	Nrg4	168.066	99.8629	103.1791	109.5485	47.6222	78.9937	62.5684	75.4179
15574	Hus1	1183.3679	1177.4105	1118.2327	1053.2793	712.1833	1160.4706	863.569	1002.727
68312	Gstm7	48.636	61.2048	45.7578	44.8883	30.0801	74.6687	45.4343	58.0156
74383	Ubap2l	1462.2451	1470.4901	1496.1024	1354.1926	1218.2836	1635.7423	1457.9066	1590.9045
333883	Cd59b	470.3504	199.7377	201.6649	242.0447	345.505	400.7233	345.3769	451.9146
21350	Tal2	14.0696	17.5914	22.1509	10.1502	102.3839	73.0966	119.8357	56.2232
110208	Pgd	9862.126	8527.787	9928.04	9053.826	13852.02	15331.954	15606.374	15899.257
74186	Ccdc3	72.8378	67.0729	82.4149	94.8003	22.4567	51.0998	28.2557	46.8508
12175	Bnip2	57.2438	89.8849	52.2791	56.3742	55.4206	71.6981	75.1926	44.1294
66952	2310030G06Rik	3735.5513	3648.0156	3138.192	3155.5886	2243.1843	3333.226	2701.3442	3329.071
73634	1700125H20Rik	13.5819	101.5046	4.6042	5.79	4.7819	5.3632	14.6847	6.6641
107528	Magee1	176.4623	160.2109	169.2032	163.0632	97.3848	150.1515	123.6017	131.9043
193670	Rnf185	7160.659	8403.75	8286.451	7770.9014	5935.3174	7467.212	7392.8716	7193.271
238276	Akap5	48381.83	55943.16	43788.645	45041.38	13151.803	32797.363	21819.898	25102.266
74149	Zfp946	1957.2667	1992.3201	1987.2167	2028.2732	1708.2306	2174.6174	1864.6644	2238.3245
544752	Tug1	1105.2216	1134.1383	1193.3168	1010.4175	891.1929	1108.1858	988.7702	1041.797
73692	2410089E03Rik	315.6511	346.6223	303.9008	243.7729	257.7532	247.3748	264.709	277.5234
218952	Fermt2	8930.216	8788.135	9102.067	9031.673	4208.1377	7215.359	5911.8623	5891.405
67370	Zfp606	328.393	328.2098	286.1013	274.966	207.946	219.2675	215.728	263.3142
17524	Mpp1	7448.956	6673.167	7202.992	6123.0195	6425.2	8022.633	8008.9834	7709.1157
330503	Gm5113	172.2808	454.6986	351.0819	198.856	134.0567	173.4298	144.273	159.966
278279	Tmtc2	2081.9446	2178.3352	1863.2635	2117.8022	1112.2596	1656.5192	1137.338	1469.0454
207607	Ccdc40	45.8428	39.1764	30.8846	51.7171	31.1968	17.1179	13.1399	34.7107
100039316	Gm9843	182542.02	195042.25	185241.8	175411.92	228130.45	200934.45	238919.52	220942.75
17319	Mif	16171.372	15834.804	16670.967	17689.857	30143.863	24229.436	31871.727	31142.613
30960	Vapa	26250.938	27120.543	25333.678	23768.295	22318.75	27901.018	26207.783	27708.855
16618	Klk1b26	121.5245	202.3881	115.1093	165.869	494.9174	154.1639	155.7404	522.2628
14537	Gcnt1	272.3908	198.2397	239.8851	215.508	430.1154	308.5788	435.6305	356.5415
546213	Igkv4-53	14.6954	23.7862	11.8633	5.3792	19.7519	16.4782	20.4357	24.7488
57294	Rps27	127593.47	127324.195	129385.6	115751.016	129999.78	124113.53	138894.83	131857.95
78921	9130019O22Rik	119.4547	106.2126	100.5684	116.0307	86.4793	92.476	94.5837	115.2719
75497	Fabp12	56.6969	39.8419	28.3522	29.4808	11.1849	12.0893	13.8092	20.8427
230459	Cyp2j13	162.5721	151.6677	130.5696	129.9784	116.6833	146.0684	146.3146	122.9388
68646	1110020G09Rik	1101.9562	1187.1577	1161.2449	1048.2567	928.0391	1088.122	873.439	1030.243
66117	1110001J03Rik	8629.458	8296.207	8449.354	9271.77	6585.2666	7984.947	7970.992	7887.2246
56523	Pmfbp1	10.9249	6.2194	4.2326	5.17	4.3821	4.9109	10.517	8.535
16561	Kif1b	11324.018	12636.489	10924	11147.247	6006.3022	8259.665	7930.6543	7516.5977
20682	Sox9	31.0656	53.7465	33.5553	28.5665	79.6522	38.6589	49.3909	90.4421
625276	Gm6569	106.308	100.8414	102.6473	90.6868	60.6431	77.9891	84.217	90.845
225027	Srsf7	1276.1508	1350.3097	1303.3959	1157.3864	826.4182	1107.496	721.9171	1292.197
13136	Cd55	2658.3267	2497.0332	2520.979	2777.91	2572.6162	3130.0686	2785.5833	3338.3022
16552	Kif12	33.3061	40.2724	23.0513	14.8689	9.1173	24.9485	28.3088	18.9152
233168	AI987944	677.0856	740.9394	614.9691	614.743	556.4648	665.6808	616.1975	623.692
53601	Pcdh12	7402.2705	8793.161	8738.392	8238.714	3894.0593	9885.761	5468.7666	7192.8193
269999	Orai3	195.2896	178.252	177.2481	202.8151	178.8411	220.1737	203.2588	220.129
208869	Dock3	6.7296	20.2984	4.2349	5.1793	4.3396	4.8808	7.5766	10.4344
76373	Zfp773	116.755	232.5525	191.9921	119.4835	106.9949	97.3027	106.6709	85.6001
17721	ND5	15407.717	13622.4795	14150.016	13179.548	9940.747	13738.241	11841.05	13588.86
218820	Zfp503	3600.218	3240.9497	2718.473	3093.7961	1617.2762	2116.1301	2288.4382	1841.3888
19734	Rgs16	385.9334	224.1844	637.9417	428.7891	2121.0078	1721.9556	2081.6914	2953.9546
328789	Lhfpl5	250.0157	215.0401	200.4349	185.7186	180.0443	191.8946	192.3713	212.6861
16155	Il10rb	3084.3784	2691.007	2940.259	2699.7732	2835.531	2945.165	2971.2373	3345.9993
19729	Slc50a1	12768.6455	14145.152	12217.521	10737.669	8370.739	9707.753	9510.455	9813.243
57376	Smarce1	7198.461	7158.17	6860.394	8016.457	6012.4634	7383.7046	6608.016	7393.693
70681	Fam175a	278.3123	304.1108	564.0555	264.8454	238.4644	249.7094	253.7866	275.6091
52033	Pbk	85.9065	56.4708	140.1265	174.1998	1427.6025	2450.5698	1659.0846	2003.3486
50850	Spast	2568.6467	2853.8315	3130.9688	2933.9858	2880.2754	3204.2925	3329.3767	3609.6306
18141	Nup50	861.7943	852.3764	978.1237	849.5076	1597.1309	1684.8381	1793.6698	1776.2003
545156	Kalrn	6.0936	5.684	4.7017	5.9103	4.7512	5.3831	5.0982	6.1471
99311	Commd7	76.8654	54.5061	13.2292	6.9131	12.6348	12.6494	12.4589	8.5921
328309	Gm9776	63.9917	46.4618	50.372	46.7758	108.2167	58.7451	73.5395	65.7856
13002	Dnajc5	311.6259	296.8122	286.9675	265.4039	398.2278	464.1775	492.0299	517.4675
56364	Zmym3	7841.1245	7754.0967	7398.2104	6794.3853	6997.1353	8163.873	7351.556	7452.8765
665610	Gm7710	798.5469	1188.4918	1060.6232	1022.6715	348.2677	359.9483	379.5313	539.8362
232989	Hnrnpul1	1328.1893	1670.1367	1344.6766	1131.7545	1694.7113	1722.5953	1830.9855	1616.0452
83563	Usp26	66.3945	33.8506	26.5667	25.7102	23.8327	25.3283	28.229	26.6983
622935	Krtap20-2	563.5825	465.7337	520.747	477.4116	496.9615	524.8419	476.1767	551.8022
27999	Fam3c	6132.8345	6655.339	5734.188	6791.772	6378.384	7190.666	7829.797	7267.396
329384	Ptrh1	1157.6809	947.8484	961.2562	1028.3365	2244.8828	2172.5527	2535.6733	2462.1504
328779	Hs3st6	620.3987	847.8823	685.645	665.8341	230.105	286.0661	189.6232	296.0818
216233	Socs2	3089.1736	2808.8647	2862.6511	2353.8	1906.202	3383.5977	2653.0671	2696.4148
67872	Nsmce4a	12095.089	13060.057	11896.487	12076.634	9916.286	12528.495	11435.34	11329.206
236930	Ercc6l	41.1659	34.4501	46.9543	50.0157	279.5959	294.3394	297.75	262.3264
17961	Nat2	782.3397	743.3599	696.8453	729.6659	772.7418	853.1481	788.1612	822.0849
68268	Zdhhc21	2548.847	2833.3652	2873.1519	2925.0024	3173.491	3254.3545	3536.833	3368.8076
18769	Pkig	15309.147	18636.107	16183.359	17207.402	17255.64	18546.97	19171.34	18472.102
224813	Gm88	111.1746	121.8943	151.9161	127.6499	116.7527	151.1806	123.8425	203.4304
353258	Ltv1	4509.5303	3974.013	4153.874	4765.565	4521.784	5494.603	5683.875	5341.6724
114301	Palmd	3381.469	4130.744	3693.7246	5429.2783	2094.4023	3787.6714	2050.5603	2869.7031
20516	Slc20a2	435.1424	279.1657	323.3877	249.1687	448.7075	535.4219	610.969	557.4316
12365	Casp14	149.4123	256.933	73.7855	80.2174	91.5048	135.0953	93.9068	107.3821
16494	Kcna6	376.1177	547.7146	292.3279	394.8138	95.9531	154.5455	64.6594	119.7162
233904	Setd1a	3646.5403	3545.1565	3465.9614	2898.5388	3322.054	3219.8818	3559.6077	3254.9568
319565	Syne2	3137.0034	3448.0957	2976.0374	2912.991	1689.4263	2141.8347	2195.3613	1880.5809
112406	Egln2	4576.208	4594.3516	4600.962	4356.5117	4008.075	4507.054	4911.4146	4467.865
320208	Tmem91	610.1489	569.5004	608.6552	507.9919	605.268	642.7172	679.971	725.4428
15571	Elavl3	14.028	9.0038	10.5584	13.7576	4.7729	5.347	7.337	15.7709
216227	Slc17a8	203.3922	217.6099	157.2024	137.2119	124.467	146.9165	135.7341	140.3118
80748	BC004004	654.6114	610.3707	731.1762	575.8126	596.8548	685.6487	776.7527	644.4197
67512	Agpat2	1459.6637	1334.8444	1477.3121	1220.9545	1026.064	1495.2621	1504.1078	1539.4036
12370	Casp8	2678.3748	2400.935	2563.4814	2414.872	2659.791	3069.1267	2966.7998	2978.718
252972	Tpcn1	11636.516	13757.753	11692.734	10404.02	7240.8115	10500.89	8933.61	8415.257
76763	Mospd2	1152.8378	1130.2644	1112.2472	960.7817	552.3843	842.5722	663.2453	815.6608
21416	Tcf7l2	357.707	422.8913	451.8859	395.4075	403.3362	323.0241	435.64	350.6099
352968	D830050J10Rik	17.0332	4.9619	6.8746	5.4943	8.1827	6.2286	10.6777	13.4955
22339	Vegfa	30224.072	32442.291	26647.447	26098.883	8358.779	17890.504	12866.303	12842.435
233107	Kctd15	3898.2239	3976.5383	4380.9985	4087.553	3416.6846	4572.8633	4088.823	4185.135
381760	Ssbp1	5487.5864	5571.962	5523.047	6135.685	5615.164	6245.034	6135.211	6449.31
14236	Foxn2	953.3732	1028.6323	1043.2311	1034.8209	747.0239	1098.3403	935.6482	997.7014
72836	Pot1b	73.5612	91.7012	67.2844	75.7613	76.7957	77.8165	68.9911	74.8169
13897	Ces1e	1018.2106	1125.8805	987.0103	918.3591	189.54	363.2841	159.4024	276.6742
20344	Selp	152.4119	120.4827	166.3401	117.6855	196.3365	150.2785	234.6585	210.4334
16535	Kcnq1	4377.6895	4781.6675	4135.6514	4562.0034	1782.5402	4794.0327	2539.575	3792.8477
268752	Wdfy2	75.1388	58.9169	66.1323	57.1778	71.4478	66.0117	95.4523	85.9404
258938	Olfr1417	65.2404	122.5183	42.3139	20.1197	50.2974	55.6158	77.1947	66.8837
258347	Olfr1123	3.9331	40.9574	4.1899	5.1	4.32	4.8464	5.4375	5.9353
54614	Prpf40b	1872.9598	1894.3553	1894.3553	1738.4146	961.1495	1334.6484	1121.2964	1185.9255
110351	Rap1gap	6725.988	5570.489	7675.302	5131.9575	2294.6018	4268.544	2936.062	4219.2065
71728	Stk11ip	2015.436	1884.6255	1834.0902	1984.5242	2244.359	2002.8733	2384.1357	2298.2346
244091	Fsd2	19.7783	20.8487	19.6832	16.6348	13.272	13.6944	16.0543	13.1304
76429	Lhpp	55.5283	72.7031	65.0155	64.5374	102.3136	123.5646	124.7163	133.4427
57742	Abhd1	1782.3092	1849.1968	1373.6035	1664.5167	757.5243	1216.2526	930.1457	1094.8811
77411	Esrp2	998.8351	887.6095	873.7595	827.7769	807.5991	1438.563	704.7133	1688.9785
68810	Nexn	4193.071	3762.261	4874.7256	3923.5073	4257.1655	5528.296	4668.214	4810.1904
70789	Kynu	53.8584	34.0426	72.7411	67.9941	142.8931	152.1227	133.9461	172.0262
225865	Catsper1	4.0024	12.1802	4.2759	5.2488	4.3733	4.9221	4.5941	7.9366
20935	Surf6	4506.378	4516.368	4440.0894	4439.676	4168.8164	4887.613	4926.5444	5321.126
240263	Fem1c	998.6628	978.7557	1207.2349	1030.5455	1130.97	1175.9847	1103.8722	1256.0122
320806	Gfm2	1472.673	1355.6069	1636.8823	1447.0896	1396.819	1557.1565	1294.105	1784.2555
217149	Cisd3	3773.2495	3674.0266	3333.16	3218.2751	4479.8457	4839.139	4836.533	4974.002
68875	Tmcc2	1638.2604	1874.7733	1332.8561	1454.3971	316.6486	1058.5114	542.6103	708.6199
232854	Zfp418	254.1959	240.7292	259.1206	204.8076	167.8804	217.7724	172.9577	221.1777
80284	BC003266	8165.066	8473.993	6980.2593	6888.733	6276.6787	7378.211	7589.8887	6619.278
214575	Tdrd5	393.5579	343.94	287.4499	288.5583	126.8137	292.0327	100.7241	243.9728
258151	Olfr1505	59.5518	87.2952	101.0752	44.9162	40.3	57.7098	42.8376	45.7844
26938	St6galnac5	217.7921	262.8723	529.0447	202.7553	180.7908	196.3838	316.9116	180.2277
404318	Olfr681	95.2946	4.3336	107.4715	5.5176	4.5186	5.0989	4.7871	5.7791
16828	Ldha	2238.8037	2128.954	2163.704	2056.0044	3489.998	3335.307	3755.7954	4195.5664
